Youth,Label,Date,Filename,Status
PeytonMartinez,GT,2024-06-29,PeytonMartinez GT 2024-06-29.docx,valid
PeytonMartinez,GT,2024-07-05,PeytonMartinez GT 2024-07-05.docx,valid
PeytonMartinez,GT,2024-07-06,PeytonMartinez GT 2024-07-06.docx,valid
PeytonMartinez,GT,2024-07-07,PeytonMartinez GT 2024-07-07.docx,valid
PeytonMartinez,GT,2024-07-12,PeytonMartinez GT 2024-07-12.docx,valid
PeytonMartinez,GT,2024-07-15,PeytonMartinez GT 2024-07-15.docx,valid
PeytonMartinez,GT,2024-07-10,PeytonMartinez GT 2024-07-10.docx,valid
PeytonMartinez,GT,2024-07-23,PeytonMartinez GT 2024-07-23.docx,valid
PeytonMartinez,GT,2024-07-17,PeytonMartinez GT 2024-07-17.docx,valid
PeytonMartinez,GT,2024-07-22,PeytonMartinez GT 2024-07-22.docx,valid
PeytonMartinez,GT,2024-07-26,PeytonMartinez GT 2024-07-26.docx,valid
PeytonMartinez,GT,2024-07-25,PeytonMartinez GT 2024-07-25.docx,valid
PeytonMartinez,GT,2024-07-28,PeytonMartinez GT 2024-07-28.docx,valid
PeytonMartinez,GT,2024-08-04,PeytonMartinez GT 2024-08-04.docx,valid
PeytonMartinez,GT,2024-08-02,PeytonMartinez GT 2024-08-02.docx,valid
PeytonMartinez,GT,2024-08-06,PeytonMartinez GT 2024-08-06.docx,valid
PeytonMartinez,GT,2024-08-08,PeytonMartinez GT 2024-08-08.docx,valid
PeytonMartinez,GT,2024-08-07,PeytonMartinez GT 2024-08-07.docx,valid
PeytonMartinez,GT,2024-08-10,PeytonMartinez GT 2024-08-10.docx,valid
PeytonMartinez,GT,2024-08-15,PeytonMartinez GT 2024-08-15.docx,valid
PeytonMartinez,GT,2024-08-18,PeytonMartinez GT 2024-08-18.docx,valid
PeytonMartinez,GT,2024-08-16,PeytonMartinez GT 2024-08-16.docx,valid
PeytonMartinez,GT,2024-08-23,PeytonMartinez GT 2024-08-23.docx,valid
PeytonMartinez,GT,2024-08-27,PeytonMartinez GT 2024-08-27.docx,valid
PeytonMartinez,GT,2024-08-26,PeytonMartinezGT2024-08-26.docx,misnamed
PeytonMartinez,GT,2024-08-29,,skipped
PeytonMartinez,GT,2024-09-03,PeytonMartinez GT 2024-09-03.docx,valid
PeytonMartinez,GT,2024-09-01,PeytonMartinez GT 2024-09-01.docx,valid
PeytonMartinez,GT,2024-09-05,PeytonMartinez GT 2024-09-05.docx,valid
PeytonMartinez,GT,2024-09-08,PeytonMartinez GT 2024-09-08.docx,valid
PeytonMartinez,GT,2024-09-04,PeytonMartinez GT 2024-09-04.docx,valid
PeytonMartinez,GT,2024-09-11,PeytonMartinez GT 2024-09-11.docx,valid
PeytonMartinez,GT,2024-09-17,PeytonMartinez GT 2024-09-17.docx,valid
PeytonMartinez,GT,2024-09-14,PeytonMartinez GT 2024-09-14.docx,valid
PeytonMartinez,GT,2024-09-19,PeytonMartinez GT 2024-09-19.docx,valid
PeytonMartinez,GT,2024-09-23,PeytonMartinez GT 2024-09-23.docx,valid
PeytonMartinez,GT,2024-09-24,PeytonMartinez GT 2024-09-24.docx,valid
PeytonMartinez,GT,2024-09-29,PeytonMartinez GT 2024-09-29.docx,valid
PeytonMartinez,GT,2024-09-28,PeytonMartinez GT 2024-09-28.docx,valid
PeytonMartinez,GT,2024-09-27,PeytonMartinez GT 2024-09-27.docx,valid
PeytonMartinez,GT,2024-10-02,PeytonMartinez GT 2024-10-02.docx,valid
PeytonMartinez,GT,2024-10-04,PeytonMartinez GT 2024-10-04.docx,valid
PeytonMartinez,GT,2024-10-07,,skipped
PeytonMartinez,GT,2024-10-10,PeytonMartinez GT 2024-10-10.docx,valid
PeytonMartinez,GT,2024-10-12,,skipped
PeytonMartinez,GT,2024-10-14,PeytonMartinez GT 2024-10-14.docx,valid
PeytonMartinez,GT,2024-10-19,PeytonMartinez GT 2024-10-19.docx,valid
PeytonMartinez,GT,2024-10-22,PeytonMartinez GT 2024-10-22.docx,valid
PeytonMartinez,GT,2024-10-18,PeytonMartinez GT 2024-10-18.docx,valid
PeytonMartinez,GT,2024-10-27,PeytonMartinez GT 2024-10-27.docx,valid
PeytonMartinez,GT,2024-10-25,PeytonMartinez GT 2024-10-25.docx,valid
PeytonMartinez,GT,2024-10-23,PeytonMartinez GT 2024-10-23.docx,valid
PeytonMartinez,GT,2024-11-02,PeytonMartinez GT 2024-11-02.docx,valid
PeytonMartinez,GT,2024-11-01,PeytonMartinez GT 2024-11-01.docx,valid
PeytonMartinez,GT,2024-10-30,PeytonMartinez GT 2024-10-30.docx,valid
PeytonMartinez,GT,2024-11-12,PeytonMartinez GT 2024-11-12.docx,valid
PeytonMartinez,GT,2024-11-09,PeytonMartinez GT 2024-11-09.docx,valid
PeytonMartinez,GT,2024-11-11,PeytonMartinez GT 2024-11-11.docx,valid
PeytonMartinez,GT,2024-11-15,PeytonMartinez GT 2024-11-15.docx,valid
PeytonMartinez,GT,2024-11-19,PeytonMartinez GT 2024-11-19.docx,valid
PeytonMartinez,GT,2024-11-14,,skipped
PeytonMartinez,GT,2024-11-26,PeytonMartinez GT 2024-11-26.docx,valid
PeytonMartinez,GT,2024-11-24,PeytonMartinez GT 2024-11-24.docx,valid
PeytonMartinez,GT,2024-11-23,PeytonMartinez GT 2024-11-23.docx,valid
PeytonMartinez,GT,2024-12-01,PeytonMartinez GT 2024-12-01.docx,valid
PeytonMartinez,GT,2024-12-03,PeytonMartinez GT 2024-12-03.docx,valid
PeytonMartinez,GT,2024-11-27,PeytonMartinez GT 2024-11-27.docx,valid
PeytonMartinez,GT,2024-12-08,PeytonMartinez GT 2024-12-08.docx,valid
PeytonMartinez,GT,2024-12-05,PeytonMartinez GT 2024-12-05.docx,valid
PeytonMartinez,GT,2024-12-09,PeytonMartinez GT 2024-12-09.docx,valid
PeytonMartinez,GT,2024-12-12,PeytonMartinez GT 2024-12-12.docx,valid
PeytonMartinez,GT,2024-12-14,PeytonMartinez GT 2024-12-14.docx,valid
PeytonMartinez,GT,2024-12-15,PeytonMartinez GT 2024-12-15.docx,valid
PeytonMartinez,GT,2024-12-18,PeytonMartinez GT 2024-12-18.docx,valid
PeytonMartinez,GT,2024-12-23,PeytonMartinez GT 2024-12-23.docx,valid
PeytonMartinez,GT,2024-12-19,PeytonMartinez GT 2024-12-19.docx,valid
PeytonMartinez,GT,2024-12-25,PeytonMartinez GT 2024-12-25.docx,valid
PeytonMartinez,GT,2024-12-26,PeytonMartinez GT 2024-12-26.docx,valid
PeytonMartinez,GT,2024-12-31,PeytonMartinez GT 2024-12-31.docx,valid
AveryBrown,GT,2024-02-02,AveryBrown GT 2024-02-02.docx,valid
AveryBrown,GT,2024-01-28,AveryBrown GT 2024-01-28.docx,valid
AveryBrown,GT,2024-01-27,AveryBrown GT 2024-01-27.pdf,misnamed
AveryBrown,GT,2024-02-04,AveryBrown GT 2024-02-04.docx,valid
AveryBrown,GT,2024-02-06,AveryBrown GT 2024-02-06.docx,valid
AveryBrown,GT,2024-02-05,AveryBrown GT 2024-02-05.docx,valid
AveryBrown,GT,2024-02-10,AveryBrown GT 2024-02-10.pdf,misnamed
AveryBrown,GT,2024-02-15,AveryBrown GT 2024-02-15.docx,valid
AveryBrown,GT,2024-02-11,AveryBrown GT 2024-02-11.docx,valid
AveryBrown,GT,2024-02-21,AveryBrown GT 2024-02-21.docx,valid
AveryBrown,GT,2024-02-22,AveryBrown GT 2024-02-22.docx,valid
AveryBrown,GT,2024-02-19,AveryBrown GT 2024-02-19.docx,valid
AveryBrown,GT,2024-02-27,AveryBrown GT 2024-02-27.docx,valid
AveryBrown,GT,2024-02-28,AveryBrown GT 2024-02-28.docx,valid
AveryBrown,GT,2024-02-24,AveryBrown GT 2024-02-24.docx,valid
AveryBrown,GT,2024-03-03,AveryBrown GT 2024-03-03.docx,valid
AveryBrown,GT,2024-03-04,GT AveryBrown 2024-03-04.docx,misnamed
AveryBrown,GT,2024-03-05,AveryBrown GT 2024-03-05.docx,valid
AveryBrown,GT,2024-03-13,AveryBrown GT 2024-03-13.docx,valid
AveryBrown,GT,2024-03-14,AveryBrown GT 2024-03-14.docx,valid
AveryBrown,GT,2024-03-12,AveryBrown GT 2024-03-12.docx,valid
AveryBrown,GT,2024-03-16,AveryBrown GT 2024-03-16.docx,valid
AveryBrown,GT,2024-03-20,AveryBrown GT 2024-03-20.docx,valid
AveryBrown,GT,2024-03-18,AveryBrown GT 2024-03-18.docx,valid
AveryBrown,GT,2024-03-25,AveryBrown GT 2024-03-25.docx,valid
AveryBrown,GT,2024-03-26,AveryBrown GT 2024-03-26.docx,valid
AveryBrown,GT,2024-03-23,AveryBrown GT 2024-03-23.docx,valid
AveryBrown,GT,2024-03-31,AveryBrown GT 2024-03-31.docx,valid
AveryBrown,GT,2024-04-03,AveryBrown GT 2024-04-03.docx,valid
AveryBrown,GT,2024-03-30,AveryBrown GT 2024-03-30.docx,valid
AveryBrown,GT,2024-04-07,AveryBrown GT 2024-04-07.docx,valid
AveryBrown,GT,2024-04-06,AveryBrown GT 2024-04-06.docx,valid
AveryBrown,GT,2024-04-12,AveryBrown GT 2024-04-12.docx,valid
AveryBrown,GT,2024-04-16,AveryBrown GT 2024-04-16.docx,valid
AveryBrown,GT,2024-04-14,AveryBrown GT 2024-04-14.docx,valid
AveryBrown,GT,2024-04-19,AveryBrown GT 2024-04-19.docx,valid
AveryBrown,GT,2024-04-20,AveryBrown GT 2024-04-20.docx,valid
AveryBrown,GT,2024-04-22,AveryBrown GT 2024-04-22.docx,valid
AveryBrown,GT,2024-04-21,AveryBrown GT 2024-04-21.docx,valid
AveryBrown,GT,2024-05-02,AveryBrown GT 2024-05-02.docx,valid
AveryBrown,GT,2024-04-28,AveryBrown GT 2024-04-28.docx,valid
AveryBrown,GT,2024-05-01,AveryBrown GT 2024-05-01.docx,valid
AveryBrown,GT,2024-05-07,AveryBrown GT 2024-05-07.docx,valid
AveryBrown,GT,2024-05-05,AveryBrown GT 2024-05-05.docx,valid
AveryBrown,GT,2024-05-10,AveryBrown GT 2024-05-10.docx,valid
AveryBrown,GT,2024-05-11,AveryBrown GT 2024-05-11.docx,valid
AveryBrown,GT,2024-05-16,AveryBrownGT2024-05-16.docx,misnamed
AveryBrown,GT,2024-05-13,AveryBrown GT 2024-05-13.docx,valid
AveryBrown,GT,2024-05-24,AveryBrown GT 2024-05-24.docx,valid
AveryBrown,GT,2024-05-23,AveryBrown GT 2024-05-23.docx,valid
AveryBrown,GT,2024-05-19,AveryBrown GT 2024-05-19.docx,valid
AveryBrown,GT,2024-05-30,AveryBrown GT 2024-05-30.docx,valid
AveryBrown,GT,2024-05-29,AveryBrown GT 2024-05-29.docx,valid
AveryBrown,GT,2024-05-25,AveryBrown GT 2024-05-25.docx,valid
AveryBrown,GT,2024-06-07,AveryBrown GT 2024-06-07.docx,valid
AveryBrown,GT,2024-06-03,AveryBrown GT 2024-06-03.docx,valid
AveryBrown,GT,2024-06-04,AveryBrown GT 2024-06-04.docx,valid
AveryBrown,GT,2024-06-11,AveryBrown GT 2024-06-11.docx,valid
AveryBrown,GT,2024-06-13,AveryBrown GT 2024-06-13.docx,valid
AveryBrown,GT,2024-06-14,AveryBrown GT 2024-06-14.docx,valid
AveryBrown,GT,2024-06-19,AveryBrown GT 2024-06-19.docx,valid
AveryBrown,GT,2024-06-16,AveryBrown GT 2024-06-16.docx,valid
AveryBrown,GT,2024-06-21,AveryBrown GT 2024-06-21.docx,valid
AveryBrown,GT,2024-06-22,AveryBrown GT 2024-06-22.docx,valid
AveryBrown,GT,2024-06-24,AveryBrown GT 2024-06-24.docx,valid
AveryBrown,GT,2024-06-26,AveryBrown GT 2024-06-26.docx,valid
AveryBrown,GT,2024-07-01,AveryBrown GT 2024-07-01.docx,valid
AveryBrown,GT,2024-07-02,AveryBrown GT 2024-07-02.docx,valid
AveryBrown,GT,2024-07-03,AveryBrown GT 2024-07-03.docx,valid
AveryBrown,GT,2024-07-08,AveryBrown GT 2024-07-08.docx,valid
AveryBrown,GT,2024-07-11,AveryBrown GT 2024-07-11.docx,valid
AveryBrown,GT,2024-07-12,AveryBrown GT 2024-07-12.docx,valid
AveryBrown,GT,2024-07-18,AveryBrown GT 2024-07-18.docx,valid
AveryBrown,GT,2024-07-13,AveryBrown GT 2024-07-13.docx,valid
AveryBrown,GT,2024-07-19,AveryBrown GT 2024-07-19.docx,valid
AveryBrown,GT,2024-07-24,AveryBrown GT 2024-07-24.docx,valid
AveryBrown,GT,2024-07-20,AveryBrown GT 2024-07-20.docx,valid
AveryBrown,GT,2024-07-22,AveryBrown GT 2024-07-22.docx,valid
AveryBrown,GT,2024-07-27,AveryBrown GT 2024-07-27.docx,valid
AveryBrown,GT,2024-08-02,AveryBrown GT 2024-08-02.docx,valid
AveryBrown,GT,2024-07-31,AveryBrown GT 2024-07-31.docx,valid
AveryBrown,GT,2024-08-09,AveryBrown GT 2024-08-09.docx,valid
AveryBrown,GT,2024-08-03,AveryBrown GT 2024-08-03.docx,valid
AveryBrown,GT,2024-08-08,,skipped
AveryBrown,GT,2024-08-14,AveryBrown GT 2024-08-14.docx,valid
AveryBrown,GT,2024-08-13,AveryBrown GT 2024-08-13.docx,valid
AveryBrown,GT,2024-08-16,AveryBrown GT 2024-08-16.docx,valid
AveryBrown,GT,2024-08-23,AveryBrown GT 2024-08-23.docx,valid
AveryBrown,GT,2024-08-20,AveryBrown GT 2024-08-20.docx,valid
AveryBrown,GT,2024-08-19,AveryBrown GT 2024-08-19.docx,valid
AveryBrown,GT,2024-08-27,AveryBrown GT 2024-08-27.docx,valid
AveryBrown,GT,2024-08-28,AveryBrown GT 2024-08-28.docx,valid
AveryBrown,GT,2024-08-26,AveryBrown GT 2024-08-26.docx,valid
AveryBrown,GT,2024-09-05,AveryBrown GT 2024-09-05.docx,valid
AveryBrown,GT,2024-09-06,AveryBrown GT 2024-09-06.docx,valid
AveryBrown,GT,2024-09-03,,skipped
AveryBrown,GT,2024-09-08,AveryBrown GT 2024-09-08.docx,valid
AveryBrown,GT,2024-09-10,AveryBrown GT 2024-09-10.docx,valid
AveryBrown,GT,2024-09-13,AveryBrown GT 2024-09-13.pdf,misnamed
AveryBrown,GT,2024-09-16,AveryBrown GT 2024-09-16.docx,valid
AveryBrown,GT,2024-09-14,AveryBrown GT 2024-09-14.docx,valid
AveryBrown,GT,2024-09-19,AveryBrown GT 2024-09-19.docx,valid
AveryBrown,GT,2024-09-21,AveryBrown GT 2024-09-21.docx,valid
AveryBrown,GT,2024-09-23,AveryBrown GT 2024-09-23.docx,valid
AveryBrown,GT,2024-09-24,AveryBrown GT 2024-09-24.docx,valid
AveryBrown,GT,2024-10-04,AveryBrown GT 2024-10-04.docx,valid
AveryBrown,GT,2024-09-29,AveryBrown GT 2024-09-29.docx,valid
AveryBrown,GT,2024-10-01,AveryBrown GT 2024-10-01.docx,valid
AveryBrown,GT,2024-10-08,AveryBrown GT 2024-10-08.docx,valid
AveryBrown,GT,2024-10-06,AveryBrown GT 2024-10-06.docx,valid
AveryBrown,GT,2024-10-05,AveryBrown GT 2024-10-05.docx,valid
AveryBrown,GT,2024-10-13,AveryBrown GT 2024-10-13.docx,valid
AveryBrown,GT,2024-10-14,AveryBrown GT 2024-10-14.docx,valid
AveryBrown,GT,2024-10-18,AveryBrown GT 2024-10-18.docx,valid
AveryBrown,GT,2024-10-19,AveryBrown GT 2024-10-19.docx,valid
AveryBrown,GT,2024-10-25,AveryBrown GT 2024-10-25.docx,valid
AveryBrown,GT,2024-10-22,AveryBrown GT 2024-10-22.docx,valid
AveryBrown,GT,2024-10-28,AveryBrown GT 2024-10-28.docx,valid
AveryBrown,GT,2024-10-26,AveryBrown GT 2024-10-26.docx,valid
AveryBrown,GT,2024-11-01,AveryBrown GT 2024-11-01.docx,valid
AveryBrown,GT,2024-11-07,AveryBrown GT 2024-11-07.docx,valid
AveryBrown,GT,2024-11-03,AveryBrown GT 2024-11-03.docx,valid
AveryBrown,GT,2024-11-04,,skipped
AveryBrown,GT,2024-11-11,AveryBrown GT 2024-11-11.docx,valid
AveryBrown,GT,2024-11-14,AveryBrown GT 2024-11-14.docx,valid
AveryBrown,GT,2024-11-10,AveryBrown GT 2024-11-10.docx,valid
AveryBrown,GT,2024-11-22,AveryBrown GT 2024-11-22.docx,valid
AveryBrown,GT,2024-11-17,AveryBrown GT 2024-11-17.docx,valid
AveryBrown,GT,2024-11-18,AveryBrown GT 2024-11-18.docx,valid
AveryBrown,GT,2024-11-26,AveryBrown GT 2024-11-26.docx,valid
AveryBrown,GT,2024-11-28,AveryBrown GT 2024-11-28.docx,valid
AveryBrown,GT,2024-11-23,AveryBrown GT 2024-11-23.docx,valid
AveryBrown,GT,2024-12-04,AveryBrown GT 2024-12-04.docx,valid
AveryBrown,GT,2024-11-30,AveryBrown GT 2024-11-30.docx,valid
AveryBrown,GT,2024-12-01,AveryBrown GT 2024-12-01.docx,valid
AveryBrown,GT,2024-12-07,AveryBrown GT 2024-12-07.docx,valid
AveryBrown,GT,2024-12-08,AveryBrown GT 2024-12-08.docx,valid
AveryBrown,GT,2024-12-10,AveryBrown GT 2024-12-10.docx,valid
AveryBrown,GT,2024-12-16,AveryBrown GT 2024-12-16.docx,valid
AveryBrown,GT,2024-12-15,AveryBrown GT 2024-12-15.docx,valid
AveryBrown,GT,2024-12-19,AveryBrown GT 2024-12-19.docx,valid
AveryBrown,GT,2024-12-21,AveryBrown GT 2024-12-21.docx,valid
AveryBrown,GT,2024-12-27,AveryBrown GT 2024-12-27.docx,valid
AveryBrown,GT,2024-12-22,GT AveryBrown 2024-12-22.docx,misnamed
AveryBrown,GT,2024-12-30,AveryBrown GT 2024-12-30.docx,valid
AveryBrown,GT,2025-01-02,AveryBrown GT 2025-01-02.docx,valid
AveryBrown,GT,2025-01-03,AveryBrown GT 2025-01-03.docx,valid
KendallHarris,GT,2024-01-13,KendallHarris GT 2024-01-13.docx,valid
KendallHarris,GT,2024-01-09,KendallHarris GT 2024-01-09.docx,valid
KendallHarris,GT,2024-01-08,KendallHarris GT 2024-01-08.docx,valid
KendallHarris,GT,2024-01-18,KendallHarris GT 2024-01-18.docx,valid
KendallHarris,GT,2024-01-17,KendallHarris GT 2024-01-17.docx,valid
KendallHarris,GT,2024-01-20,KendallHarris GT 2024-01-20.docx,valid
KendallHarris,GT,2024-01-25,KendallHarris GT 2024-01-25.docx,valid
KendallHarris,GT,2024-01-27,KendallHarris GT 2024-01-27.docx,valid
KendallHarris,GT,2024-01-24,KendallHarris GT 2024-01-24.docx,valid
KendallHarris,GT,2024-02-02,KendallHarris GT 2024-02-02.docx,valid
KendallHarris,GT,2024-02-03,KendallHarris GT 2024-02-03.docx,valid
KendallHarris,GT,2024-01-31,KendallHarris GT 2024-01-31.docx,valid
KendallHarris,GT,2024-02-04,KendallHarris GT 2024-02-04.docx,valid
KendallHarris,GT,2024-02-06,KendallHarris GT 2024-02-06.docx,valid
KendallHarris,GT,2024-02-05,KendallHarris GT 2024-02-05.docx,valid
KendallHarris,GT,2024-02-16,KendallHarris GT 2024-02-16.docx,valid
KendallHarris,GT,2024-02-11,,skipped
KendallHarris,GT,2024-02-12,KendallHarris GT 2024-02-12.docx,valid
KendallHarris,GT,2024-02-22,KendallHarris GT 2024-02-22.docx,valid
KendallHarris,GT,2024-02-24,KendallHarris GT 2024-02-24.docx,valid
KendallHarris,GT,2024-02-21,KendallHarris GT 2024-02-21.docx,valid
KendallHarris,GT,2024-02-28,KendallHarris GT 2024-02-28.docx,valid
KendallHarris,GT,2024-02-27,KendallHarris GT 2024-02-27.docx,valid
KendallHarris,GT,2024-02-29,KendallHarris GT 2024-02-29.docx,valid
KendallHarris,GT,2024-03-06,KendallHarris GT 2024-03-06.docx,valid
KendallHarris,GT,2024-03-07,KendallHarris GT 2024-03-07.docx,valid
KendallHarris,GT,2024-03-09,KendallHarris GT 2024-03-09.docx,valid
KendallHarris,GT,2024-03-14,KendallHarris GT 2024-03-14.docx,valid
KendallHarris,GT,2024-03-11,KendallHarris GT 2024-03-11.docx,valid
KendallHarris,GT,2024-03-12,KendallHarris GT 2024-03-12.docx,valid
KendallHarris,GT,2024-03-21,KendallHarris GT 2024-03-21.docx,valid
KendallHarris,GT,2024-03-20,KendallHarris GT 2024-03-20.docx,valid
KendallHarris,GT,2024-03-18,KendallHarris GT 2024-03-18.docx,valid
KendallHarris,GT,2024-03-26,KendallHarris GT 2024-03-26.docx,valid
KendallHarris,GT,2024-03-29,KendallHarrisGT2024-03-29.docx,misnamed
KendallHarris,GT,2024-03-25,KendallHarris GT 2024-03-25.docx,valid
KendallHarris,GT,2024-04-05,KendallHarris GT 2024-04-05.docx,valid
KendallHarris,GT,2024-04-04,KendallHarris GT 2024-04-04.docx,valid
KendallHarris,GT,2024-04-06,KendallHarris GT 2024-04-06.docx,valid
KendallHarris,GT,2024-04-09,KendallHarris GT 2024-04-09.docx,valid
KendallHarris,GT,2024-04-07,KendallHarris GT 2024-04-07.docx,valid
KendallHarris,GT,2024-04-13,KendallHarris GT 2024-04-13.docx,valid
KendallHarris,GT,2024-04-20,KendallHarris GT 2024-04-20.docx,valid
KendallHarris,GT,2024-04-14,KendallHarris GT 2024-04-14.docx,valid
KendallHarris,GT,2024-04-19,KendallHarris GT 2024-04-19.docx,valid
KendallHarris,GT,2024-04-25,KendallHarris GT 2024-04-25.docx,valid
KendallHarris,GT,2024-04-23,KendallHarris GT 2024-04-23.docx,valid
KendallHarris,GT,2024-04-26,KendallHarris GT 2024-04-26.docx,valid
KendallHarris,GT,2024-04-30,KendallHarris GT 2024-04-30.docx,valid
KendallHarris,GT,2024-05-04,KendallHarris GT 2024-05-04.docx,valid
KendallHarris,GT,2024-05-03,KendallHarris GT 2024-05-03.docx,valid
KendallHarris,GT,2024-05-07,KendallHarris GT 2024-05-07.docx,valid
KendallHarris,GT,2024-05-10,KendallHarris GT 2024-05-10.docx,valid
KendallHarris,GT,2024-05-11,KendallHarris GT 2024-05-11.docx,valid
KendallHarris,GT,2024-05-16,KendallHarris GT 2024-05-16.docx,valid
KendallHarris,GT,2024-05-13,KendallHarris GT 2024-05-13.docx,valid
KendallHarris,GT,2024-05-15,KendallHarris GT 2024-05-15.docx,valid
KendallHarris,GT,2024-05-23,KendallHarris GT 2024-05-23.docx,valid
KendallHarris,GT,2024-05-25,KendallHarris GT 2024-05-25.docx,valid
KendallHarris,GT,2024-05-21,KendallHarris GT 2024-05-21.docx,valid
KendallHarris,GT,2024-05-27,KendallHarris GT 2024-05-27.docx,valid
KendallHarris,GT,2024-06-01,KendallHarris GT 2024-06-01.docx,valid
KendallHarris,GT,2024-05-26,KendallHarris GT 2024-05-26.docx,valid
KendallHarris,GT,2024-06-08,KendallHarris GT 2024-06-08.docx,valid
KendallHarris,GT,2024-06-05,KendallHarris GT 2024-06-05.docx,valid
KendallHarris,GT,2024-06-04,KendallHarris GT 2024-06-04.docx,valid
KendallHarris,GT,2024-06-13,KendallHarris GT 2024-06-13.docx,valid
KendallHarris,GT,2024-06-12,KendallHarris GT 2024-06-12.docx,valid
KendallHarris,GT,2024-06-15,KendallHarris GT 2024-06-15.docx,valid
KendallHarris,GT,2024-06-21,KendallHarris GT 2024-06-21.docx,valid
KendallHarris,GT,2024-06-18,KendallHarris GT 2024-06-18.docx,valid
KendallHarris,GT,2024-06-16,KendallHarris GT 2024-06-16.pdf,misnamed
KendallHarris,GT,2024-06-24,KendallHarris GT 2024-06-24.docx,valid
KendallHarris,GT,2024-06-28,KendallHarris GT 2024-06-28.docx,valid
KendallHarris,GT,2024-06-27,KendallHarris GT 2024-06-27.docx,valid
KendallHarris,GT,2024-07-05,KendallHarris GT 2024-07-05.docx,valid
KendallHarris,GT,2024-07-02,,skipped
KendallHarris,GT,2024-07-01,KendallHarris GT 2024-07-01.docx,valid
KendallHarris,GT,2024-07-13,KendallHarris GT 2024-07-13.docx,valid
KendallHarris,GT,2024-07-10,KendallHarris GT 2024-07-10.docx,valid
KendallHarris,GT,2024-07-12,KendallHarris GT 2024-07-12.docx,valid
KendallHarris,GT,2024-07-18,KendallHarris GT 2024-07-18.docx,valid
KendallHarris,GT,2024-07-16,KendallHarris GT 2024-07-16.docx,valid
KendallHarris,GT,2024-07-15,KendallHarris GT 2024-07-15.docx,valid
KendallHarris,GT,2024-07-23,KendallHarris GT 2024-07-23.docx,valid
KendallHarris,GT,2024-07-27,KendallHarris GT 2024-07-27.docx,valid
KendallHarris,GT,2024-07-24,KendallHarris GT 2024-07-24.docx,valid
KendallHarris,GT,2024-08-03,KendallHarris GT 2024-08-03.docx,valid
KendallHarris,GT,2024-08-01,KendallHarris GT 2024-08-01.docx,valid
KendallHarris,GT,2024-08-02,KendallHarris GT 2024-08-02.docx,valid
KendallHarris,GT,2024-08-04,KendallHarris GT 2024-08-04.docx,valid
KendallHarris,GT,2024-08-07,KendallHarris GT 2024-08-07.docx,valid
KendallHarris,GT,2024-08-09,KendallHarris GT 2024-08-09.docx,valid
KendallHarris,GT,2024-08-17,KendallHarris GT 2024-08-17.docx,valid
KendallHarris,GT,2024-08-16,KendallHarris GT 2024-08-16.docx,valid
KendallHarris,GT,2024-08-14,KendallHarris GT 2024-08-14.docx,valid
KendallHarris,GT,2024-08-21,KendallHarris GT 2024-08-21.docx,valid
KendallHarris,GT,2024-08-18,KendallHarris GT 2024-08-18.docx,valid
KendallHarris,GT,2024-08-19,KendallHarris GT 2024-08-19.docx,valid
KendallHarris,GT,2024-08-28,,skipped
KendallHarris,GT,2024-08-30,KendallHarris GT 2024-08-30.docx,valid
KendallHarris,GT,2024-08-25,KendallHarris GT 2024-08-25.docx,valid
KendallHarris,GT,2024-09-04,KendallHarris GT 2024-09-04.docx,valid
KendallHarris,GT,2024-09-05,KendallHarris GT 2024-09-05.docx,valid
KendallHarris,GT,2024-09-03,KendallHarris GT 2024-09-03.docx,valid
KendallHarris,GT,2024-09-13,KendallHarris GT 2024-09-13.docx,valid
KendallHarris,GT,2024-09-10,KendallHarris GT 2024-09-10.docx,valid
KendallHarris,GT,2024-09-09,KendallHarris GT 2024-09-09.docx,valid
KendallHarris,GT,2024-09-15,KendallHarris GT 2024-09-15.docx,valid
KendallHarris,GT,2024-09-19,KendallHarris GT 2024-09-19.docx,valid
KendallHarris,GT,2024-09-20,KendallHarris GT 2024-09-20.docx,valid
KendallHarris,GT,2024-09-28,KendallHarris GT 2024-09-28.docx,valid
KendallHarris,GT,2024-09-25,KendallHarris GT 2024-09-25.docx,valid
KendallHarris,GT,2024-09-27,KendallHarris GT 2024-09-27.docx,valid
KendallHarris,GT,2024-09-30,KendallHarris GT 2024-09-30.docx,valid
KendallHarris,GT,2024-10-03,KendallHarris GT 2024-10-03.docx,valid
KendallHarris,GT,2024-10-02,KendallHarris GT 2024-10-02.docx,valid
KendallHarris,GT,2024-10-11,KendallHarris GT 2024-10-11.docx,valid
KendallHarris,GT,2024-10-12,KendallHarris GT 2024-10-12.docx,valid
KendallHarris,GT,2024-10-09,KendallHarris GT 2024-10-09.docx,valid
KendallHarris,GT,2024-10-18,KendallHarris GT 2024-10-18.docx,valid
KendallHarris,GT,2024-10-14,KendallHarris GT 2024-10-14.docx,valid
KendallHarris,GT,2024-10-15,KendallHarris GT 2024-10-15.docx,valid
KendallHarris,GT,2024-10-22,KendallHarris GT 2024-10-22.docx,valid
KendallHarris,GT,2024-10-21,KendallHarris GT 2024-10-21.docx,valid
KendallHarris,GT,2024-10-25,KendallHarris GT 2024-10-25.docx,valid
KendallHarris,GT,2024-10-27,KendallHarris GT 2024-10-27.docx,valid
KendallHarris,GT,2024-11-02,KendallHarris GT 2024-11-02.docx,valid
