Youth,Label,Date,Filename,Status
ElliottMiller,GT,2024-07-05,ElliottMiller GT 2024-07-05.docx,valid
ElliottMiller,GT,2024-07-03,ElliottMiller GT 2024-07-03.docx,valid
ElliottMiller,GT,2024-07-04,ElliottMiller GT 2024-07-04.docx,valid
ElliottMiller,GT,2024-07-07,ElliottMiller GT 2024-07-07.docx,valid
ElliottMiller,GT,2024-07-09,ElliottMiller GT 2024-07-09.docx,valid
ElliottMiller,GT,2024-07-08,ElliottMiller GT 2024-07-08.docx,valid
ElliottMiller,GT,2024-07-18,ElliottMiller GT 2024-07-18.docx,valid
ElliottMiller,GT,2024-07-14,ElliottMiller GT 2024-07-14.docx,valid
ElliottMiller,GT,2024-07-17,ElliottMiller GT 2024-07-17.docx,valid
ElliottMiller,GT,2024-07-24,ElliottMiller GT 2024-07-24.docx,valid
ElliottMiller,GT,2024-07-26,ElliottMiller GT 2024-07-26.docx,valid
ElliottMiller,GT,2024-07-21,ElliottMiller GT 2024-07-21.docx,valid
ElliottMiller,GT,2024-07-31,ElliottMiller GT 2024-07-31.docx,valid
ElliottMiller,GT,2024-07-28,ElliottMiller GT 2024-07-28.docx,valid
ElliottMiller,GT,2024-07-30,ElliottMiller GT 2024-07-30.docx,valid
ElliottMiller,GT,2024-08-04,ElliottMiller GT 2024-08-04.docx,valid
ElliottMiller,GT,2024-08-03,ElliottMiller GT 2024-08-03.docx,valid
ElliottMiller,GT,2024-08-06,ElliottMiller GT 2024-08-06.docx,valid
ElliottMiller,GT,2024-08-13,ElliottMiller GT 2024-08-13.docx,valid
ElliottMiller,GT,2024-08-16,ElliottMiller GT 2024-08-16.docx,valid
ElliottMiller,GT,2024-08-14,ElliottMiller GT 2024-08-14.docx,valid
ElliottMiller,GT,2024-08-19,ElliottMiller GT 2024-08-19.docx,valid
ElliottMiller,GT,2024-08-17,ElliottMiller GT 2024-08-17.docx,valid
ElliottMiller,GT,2024-08-18,ElliottMiller GT 2024-08-18.docx,valid
ElliottMiller,GT,2024-08-27,ElliottMiller GT 2024-08-27.docx,valid
ElliottMiller,GT,2024-08-29,ElliottMiller GT 2024-08-29.docx,valid
ElliottMiller,GT,2024-08-26,,skipped
ElliottMiller,GT,2024-09-06,ElliottMiller GT 2024-09-06.docx,valid
ElliottMiller,GT,2024-09-05,ElliottMiller GT 2024-09-05.docx,valid
ElliottMiller,GT,2024-09-04,ElliottMiller GT 2024-09-04.docx,valid
ElliottMiller,GT,2024-09-12,ElliottMiller GT 2024-09-12.docx,valid
ElliottMiller,GT,2024-09-13,ElliottMiller GT 2024-09-13.docx,valid
ElliottMiller,GT,2024-09-09,ElliottMiller GT 2024-09-09.docx,valid
ElliottMiller,GT,2024-09-19,ElliottMiller GT 2024-09-19.docx,valid
ElliottMiller,GT,2024-09-20,ElliottMiller GT 2024-09-20.docx,valid
ElliottMiller,GT,2024-09-14,ElliottMiller GT 2024-09-14.docx,valid
ElliottMiller,GT,2024-09-27,ElliottMiller GT 2024-09-27.docx,valid
ElliottMiller,GT,2024-09-24,,skipped
ElliottMiller,GT,2024-09-22,ElliottMiller GT 2024-09-22.docx,valid
ElliottMiller,GT,2024-10-04,ElliottMiller GT 2024-10-04.docx,valid
ElliottMiller,GT,2024-10-02,ElliottMiller GT 2024-10-02.docx,valid
ElliottMiller,GT,2024-10-01,ElliottMiller GT 2024-10-01.docx,valid
ElliottMiller,GT,2024-10-09,ElliottMiller GT 2024-10-09.docx,valid
ElliottMiller,GT,2024-10-11,ElliottMiller GT 2024-10-11.docx,valid
ElliottMiller,GT,2024-10-06,ElliottMiller GT 2024-10-06.docx,valid
ElliottMiller,GT,2024-10-15,ElliottMiller GT 2024-10-15.docx,valid
ElliottMiller,GT,2024-10-14,ElliottMiller GT 2024-10-14.docx,valid
ElliottMiller,GT,2024-10-13,ElliottMiller GT 2024-10-13.docx,valid
ElliottMiller,GT,2024-10-21,,skipped
ElliottMiller,GT,2024-10-25,ElliottMiller GT 2024-10-25.docx,valid
ElliottMiller,GT,2024-10-23,ElliottMiller GT 2024-10-23.docx,valid
ElliottMiller,GT,2024-10-28,ElliottMiller GT 2024-10-28.docx,valid
ElliottMiller,GT,2024-11-01,ElliottMiller GT 2024-11-01.docx,valid
ElliottMiller,GT,2024-10-31,ElliottMiller GT 2024-10-31.docx,valid
ElliottMiller,GT,2024-11-03,ElliottMiller GT 2024-11-03.docx,valid
ElliottMiller,GT,2024-11-04,ElliottMiller GT 2024-11-04.docx,valid
ElliottMiller,GT,2024-11-06,ElliottMiller GT 2024-11-06.docx,valid
ElliottMiller,GT,2024-11-14,ElliottMiller GT 2024-11-14.docx,valid
ElliottMiller,GT,2024-11-15,ElliottMiller GT 2024-11-15.docx,valid
ElliottMiller,GT,2024-11-13,ElliottMiller GT 2024-11-13.docx,valid
ElliottMiller,GT,2024-11-22,ElliottMiller GT 2024-11-22.docx,valid
ElliottMiller,GT,2024-11-20,ElliottMiller GT 2024-11-20.docx,valid
ElliottMiller,GT,2024-11-17,ElliottMiller GT 2024-11-17.docx,valid
ElliottMiller,GT,2024-11-27,ElliottMiller GT 2024-11-27.docx,valid
ElliottMiller,GT,2024-11-23,ElliottMiller GT 2024-11-23.docx,valid
ElliottMiller,GT,2024-11-26,ElliottMiller GT 2024-11-26.docx,valid
ElliottMiller,GT,2024-11-30,ElliottMiller GT 2024-11-30.docx,valid
ElliottMiller,GT,2024-12-05,ElliottMiller GT 2024-12-05.docx,valid
ElliottMiller,GT,2024-12-02,ElliottMiller GT 2024-12-02.docx,valid
ElliottMiller,GT,2024-12-10,ElliottMiller GT 2024-12-10.docx,valid
ElliottMiller,GT,2024-12-09,ElliottMiller GT 2024-12-09.docx,valid
ElliottMiller,GT,2024-12-08,ElliottMiller GT 2024-12-08.docx,valid
ElliottMiller,GT,2024-12-17,ElliottMiller GT 2024-12-17.docx,valid
ElliottMiller,GT,2024-12-19,ElliottMiller GT 2024-12-19.docx,valid
ElliottMiller,GT,2024-12-18,ElliottMiller GT 2024-12-18.docx,valid
ElliottMiller,GT,2024-12-26,ElliottMiller GT 2024-12-26.docx,valid
ElliottMiller,GT,2024-12-24,ElliottMiller GT 2024-12-24.docx,valid
ElliottMiller,GT,2024-12-22,ElliottMiller GT 2024-12-22.docx,valid
ElliottMiller,GT,2024-12-30,ElliottMiller GT 2024-12-30.docx,valid
ElliottMiller,GT,2025-01-02,ElliottMiller GT 2025-01-02.docx,valid
ElliottMiller,GT,2024-12-28,ElliottMiller GT 2024-12-28.docx,valid
TaylorClark,GT,2024-02-01,TaylorClark GT 2024-02-01.docx,valid
TaylorClark,GT,2024-02-05,TaylorClark GT 2024-02-05.docx,valid
TaylorClark,GT,2024-02-12,TaylorClark GT 2024-02-12.docx,valid
TaylorClark,GT,2024-02-10,TaylorClark GT 2024-02-10.docx,valid
TaylorClark,GT,2024-02-18,TaylorClark GT 2024-02-18.docx,valid
TaylorClark,GT,2024-02-21,TaylorClark GT 2024-02-21.docx,valid
TaylorClark,GT,2024-02-26,TaylorClark GT 2024-02-26.docx,valid
TaylorClark,GT,2024-02-25,TaylorClark GT 2024-02-25.docx,valid
TaylorClark,GT,2024-03-05,TaylorClark GT 2024-03-05.docx,valid
TaylorClark,GT,2024-03-06,TaylorClark GT 2024-03-06.docx,valid
TaylorClark,GT,2024-03-10,TaylorClarkGT2024-03-10.docx,misnamed
TaylorClark,GT,2024-03-12,TaylorClark GT 2024-03-12.docx,valid
TaylorClark,GT,2024-03-16,TaylorClark GT 2024-03-16.docx,valid
TaylorClark,GT,2024-03-19,GT TaylorClark 2024-03-19.docx,misnamed
TaylorClark,GT,2024-03-26,TaylorClark GT 2024-03-26.docx,valid
TaylorClark,GT,2024-03-22,TaylorClark GT 2024-03-22.docx,valid
TaylorClark,GT,2024-04-01,TaylorClark GT 2024-04-01.docx,valid
TaylorClark,GT,2024-04-02,TaylorClark GT 2024-04-02.docx,valid
TaylorClark,GT,2024-04-04,TaylorClark GT 2024-04-04.docx,valid
TaylorClark,GT,2024-04-08,TaylorClark GT 2024-04-08.docx,valid
TaylorClark,GT,2024-04-14,TaylorClark GT 2024-04-14.docx,valid
TaylorClark,GT,2024-04-12,TaylorClark GT 2024-04-12.docx,valid
TaylorClark,GT,2024-04-20,TaylorClark GT 2024-04-20.docx,valid
TaylorClark,GT,2024-04-23,TaylorClark GT 2024-04-23.docx,valid
TaylorClark,GT,2024-04-25,TaylorClark GT 2024-04-25.docx,valid
TaylorClark,GT,2024-05-01,TaylorClark GT 2024-05-01.docx,valid
TaylorClark,GT,2024-05-07,TaylorClark GT 2024-05-07.docx,valid
TaylorClark,GT,2024-05-02,TaylorClark GT 2024-05-02.docx,valid
TaylorClark,GT,2024-05-09,TaylorClark GT 2024-05-09.docx,valid
TaylorClark,GT,2024-05-10,TaylorClark GT 2024-05-10.docx,valid
TaylorClark,GT,2024-05-18,TaylorClark GT 2024-05-18.pdf,misnamed
TaylorClark,GT,2024-05-16,TaylorClark GT 2024-05-16.docx,valid
TaylorClark,GT,2024-05-29,TaylorClark GT 2024-05-29.docx,valid
TaylorClark,GT,2024-05-27,TaylorClark GT 2024-05-27.docx,valid
TaylorClark,GT,2024-06-05,TaylorClark GT 2024-06-05.docx,valid
TaylorClark,GT,2024-06-02,TaylorClark GT 2024-06-02.docx,valid
TaylorClark,GT,2024-06-06,TaylorClark GT 2024-06-06.docx,valid
TaylorClark,GT,2024-06-11,TaylorClark GT 2024-06-11.docx,valid
TaylorClark,GT,2024-06-18,TaylorClark GT 2024-06-18.docx,valid
TaylorClark,GT,2024-06-14,TaylorClark GT 2024-06-14.docx,valid
TaylorClark,GT,2024-06-20,TaylorClark GT 2024-06-20.docx,valid
TaylorClark,GT,2024-06-26,TaylorClark GT 2024-06-26.docx,valid
TaylorClark,GT,2024-07-02,TaylorClark GT 2024-07-02.docx,valid
TaylorClark,GT,2024-07-01,TaylorClark GT 2024-07-01.docx,valid
TaylorClark,GT,2024-07-10,TaylorClark GT 2024-07-10.docx,valid
TaylorClark,GT,2024-07-07,TaylorClark GT 2024-07-07.docx,valid
TaylorClark,GT,2024-07-12,TaylorClark GT 2024-07-12.docx,valid
TaylorClark,GT,2024-07-16,TaylorClark GT 2024-07-16.docx,valid
TaylorClark,GT,2024-07-22,TaylorClark GT 2024-07-22.docx,valid
TaylorClark,GT,2024-07-20,TaylorClark GT 2024-07-20.docx,valid
TaylorClark,GT,2024-07-29,TaylorClark GT 2024-07-29.docx,valid
TaylorClark,GT,2024-07-30,TaylorClark GT 2024-07-30.docx,valid
TaylorClark,GT,2024-08-07,TaylorClark GT 2024-08-07.docx,valid
TaylorClark,GT,2024-08-03,TaylorClark GT 2024-08-03.docx,valid
TaylorClark,GT,2024-08-09,TaylorClark GT 2024-08-09.docx,valid
TaylorClark,GT,2024-08-12,TaylorClark GT 2024-08-12.docx,valid
TaylorClark,GT,2024-08-20,TaylorClark GT 2024-08-20.docx,valid
TaylorClark,GT,2024-08-19,TaylorClark GT 2024-08-19.docx,valid
TaylorClark,GT,2024-08-22,TaylorClark GT 2024-08-22.docx,valid
TaylorClark,GT,2024-08-24,TaylorClark GT 2024-08-24.docx,valid
TaylorClark,GT,2024-08-31,TaylorClark GT 2024-08-31.docx,valid
TaylorClark,GT,2024-08-29,TaylorClark GT 2024-08-29.docx,valid
TaylorClark,GT,2024-09-07,TaylorClark GT 2024-09-07.docx,valid
TaylorClark,GT,2024-09-08,TaylorClark GT 2024-09-08.docx,valid
TaylorClark,GT,2024-09-17,TaylorClark GT 2024-09-17.docx,valid
TaylorClark,GT,2024-09-15,TaylorClark GT 2024-09-15.docx,valid
TaylorClark,GT,2024-09-24,TaylorClark GT 2024-09-24.docx,valid
TaylorClark,GT,2024-09-23,TaylorClark GT 2024-09-23.docx,valid
TaylorClark,GT,2024-09-28,TaylorClark GT 2024-09-28.docx,valid
TaylorClark,GT,2024-09-29,TaylorClark GT 2024-09-29.docx,valid
TaylorClark,GT,2024-10-05,TaylorClark GT 2024-10-05.docx,valid
TaylorClark,GT,2024-10-08,TaylorClark GT 2024-10-08.docx,valid
TaylorClark,GT,2024-10-12,TaylorClark GT 2024-10-12.docx,valid
TaylorClark,GT,2024-10-10,TaylorClark GT 2024-10-10.docx,valid
TaylorClark,GT,2024-10-19,TaylorClark GT 2024-10-19.docx,valid
TaylorClark,GT,2024-10-22,TaylorClark GT 2024-10-22.docx,valid
TaylorClark,GT,2024-10-30,TaylorClark GT 2024-10-30.docx,valid
TaylorClark,GT,2024-10-28,TaylorClark GT 2024-10-28.docx,valid
TaylorClark,GT,2024-11-01,TaylorClark GT 2024-11-01.docx,valid
TaylorClark,GT,2024-11-04,TaylorClark GT 2024-11-04.docx,valid
TaylorClark,GT,2024-11-09,TaylorClark GT 2024-11-09.docx,valid
TaylorClark,GT,2024-11-07,TaylorClark GT 2024-11-07.docx,valid
TaylorClark,GT,2024-11-20,TaylorClark GT 2024-11-20.pdf,misnamed
TaylorClark,GT,2024-11-18,TaylorClark GT 2024-11-18.docx,valid
TaylorClark,GT,2024-11-27,TaylorClark GT 2024-11-27.docx,valid
TaylorClark,GT,2024-11-24,TaylorClark GT 2024-11-24.docx,valid
TaylorClark,GT,2024-12-04,TaylorClark GT 2024-12-04.docx,valid
TaylorClark,GT,2024-11-29,TaylorClark GT 2024-11-29.docx,valid
TaylorClark,GT,2024-12-10,TaylorClark GT 2024-12-10.docx,valid
TaylorClark,GT,2024-12-07,TaylorClark GT 2024-12-07.docx,valid
TaylorClark,GT,2024-12-17,TaylorClark GT 2024-12-17.docx,valid
TaylorClark,GT,2024-12-16,TaylorClark GT 2024-12-16.docx,valid
TaylorClark,GT,2024-12-25,TaylorClark GT 2024-12-25.docx,valid
TaylorClark,GT,2024-12-20,TaylorClark GT 2024-12-20.docx,valid
TaylorClark,GT,2024-12-29,TaylorClark GT 2024-12-29.docx,valid
TaylorClark,GT,2024-12-28,TaylorClark GT 2024-12-28.docx,valid
DakotaLewis,GT,2024-02-01,DakotaLewis GT 2024-02-01.docx,valid
DakotaLewis,GT,2024-02-02,DakotaLewis GT 2024-02-02.docx,valid
DakotaLewis,GT,2024-01-30,,skipped
DakotaLewis,GT,2024-02-07,DakotaLewis GT 2024-02-07.docx,valid
DakotaLewis,GT,2024-02-12,DakotaLewis GT 2024-02-12.docx,valid
DakotaLewis,GT,2024-02-10,DakotaLewis GT 2024-02-10.docx,valid
DakotaLewis,GT,2024-02-17,DakotaLewis GT 2024-02-17.docx,valid
DakotaLewis,GT,2024-02-16,DakotaLewis GT 2024-02-16.docx,valid
DakotaLewis,GT,2024-02-15,DakotaLewis GT 2024-02-15.pdf,misnamed
DakotaLewis,GT,2024-02-20,DakotaLewis GT 2024-02-20.docx,valid
DakotaLewis,GT,2024-02-23,DakotaLewis GT 2024-02-23.docx,valid
DakotaLewis,GT,2024-02-24,DakotaLewis GT 2024-02-24.docx,valid
DakotaLewis,GT,2024-03-01,DakotaLewis GT 2024-03-01.docx,valid
DakotaLewis,GT,2024-02-28,DakotaLewis GT 2024-02-28.docx,valid
DakotaLewis,GT,2024-03-02,DakotaLewis GT 2024-03-02.docx,valid
DakotaLewis,GT,2024-03-05,DakotaLewis GT 2024-03-05.docx,valid
DakotaLewis,GT,2024-03-06,DakotaLewis GT 2024-03-06.docx,valid
DakotaLewis,GT,2024-03-08,DakotaLewis GT 2024-03-08.docx,valid
DakotaLewis,GT,2024-03-13,DakotaLewis GT 2024-03-13.docx,valid
DakotaLewis,GT,2024-03-14,DakotaLewis GT 2024-03-14.docx,valid
DakotaLewis,GT,2024-03-18,DakotaLewis GT 2024-03-18.docx,valid
DakotaLewis,GT,2024-03-20,DakotaLewis GT 2024-03-20.docx,valid
DakotaLewis,GT,2024-03-25,DakotaLewis GT 2024-03-25.docx,valid
DakotaLewis,GT,2024-03-24,DakotaLewis GT 2024-03-24.docx,valid
DakotaLewis,GT,2024-03-31,DakotaLewis GT 2024-03-31.docx,valid
DakotaLewis,GT,2024-03-27,DakotaLewis GT 2024-03-27.docx,valid
DakotaLewis,GT,2024-03-28,DakotaLewis GT 2024-03-28.docx,valid
DakotaLewis,GT,2024-04-04,DakotaLewis GT 2024-04-04.pdf,misnamed
DakotaLewis,GT,2024-04-08,DakotaLewis GT 2024-04-08.docx,valid
DakotaLewis,GT,2024-04-03,DakotaLewis GT 2024-04-03.docx,valid
DakotaLewis,GT,2024-04-12,DakotaLewis GT 2024-04-12.docx,valid
DakotaLewis,GT,2024-04-11,DakotaLewis GT 2024-04-11.docx,valid
DakotaLewis,GT,2024-04-13,DakotaLewis GT 2024-04-13.docx,valid
DakotaLewis,GT,2024-04-17,DakotaLewis GT 2024-04-17.docx,valid
DakotaLewis,GT,2024-04-16,DakotaLewis GT 2024-04-16.docx,valid
DakotaLewis,GT,2024-04-20,DakotaLewis GT 2024-04-20.docx,valid
DakotaLewis,GT,2024-04-23,DakotaLewis GT 2024-04-23.docx,valid
DakotaLewis,GT,2024-04-26,DakotaLewis GT 2024-04-26.docx,valid
DakotaLewis,GT,2024-04-24,DakotaLewis GT 2024-04-24.docx,valid
DakotaLewis,GT,2024-04-30,DakotaLewis GT 2024-04-30.docx,valid
DakotaLewis,GT,2024-05-04,DakotaLewis GT 2024-05-04.docx,valid
DakotaLewis,GT,2024-05-05,DakotaLewis GT 2024-05-05.docx,valid
DakotaLewis,GT,2024-05-08,DakotaLewis GT 2024-05-08.docx,valid
DakotaLewis,GT,2024-05-13,DakotaLewis GT 2024-05-13.docx,valid
DakotaLewis,GT,2024-05-12,DakotaLewis GT 2024-05-12.docx,valid
DakotaLewis,GT,2024-05-16,DakotaLewis GT 2024-05-16.docx,valid
DakotaLewis,GT,2024-05-15,DakotaLewis GT 2024-05-15.docx,valid
DakotaLewis,GT,2024-05-14,DakotaLewis GT 2024-05-14.docx,valid
DakotaLewis,GT,2024-05-21,DakotaLewis GT 2024-05-21.docx,valid
DakotaLewis,GT,2024-05-22,DakotaLewis GT 2024-05-22.docx,valid
DakotaLewis,GT,2024-05-24,DakotaLewis GT 2024-05-24.docx,valid
DakotaLewis,GT,2024-06-01,DakotaLewis GT 2024-06-01.docx,valid
DakotaLewis,GT,2024-05-28,DakotaLewis GT 2024-05-28.docx,valid
DakotaLewis,GT,2024-05-31,DakotaLewis GT 2024-05-31.docx,valid
DakotaLewis,GT,2024-06-09,DakotaLewisGT2024-06-09.docx,misnamed
DakotaLewis,GT,2024-06-10,DakotaLewis GT 2024-06-10.docx,valid
DakotaLewis,GT,2024-06-08,DakotaLewis GT 2024-06-08.docx,valid
DakotaLewis,GT,2024-06-16,DakotaLewis GT 2024-06-16.docx,valid
DakotaLewis,GT,2024-06-14,DakotaLewis GT 2024-06-14.docx,valid
DakotaLewis,GT,2024-06-13,DakotaLewis GT 2024-06-13.docx,valid
DakotaLewis,GT,2024-06-18,DakotaLewis GT 2024-06-18.docx,valid
DakotaLewis,GT,2024-06-22,DakotaLewis GT 2024-06-22.docx,valid
DakotaLewis,GT,2024-06-23,DakotaLewis GT 2024-06-23.docx,valid
DakotaLewis,GT,2024-06-30,DakotaLewis GT 2024-06-30.docx,valid
DakotaLewis,GT,2024-06-29,DakotaLewis GT 2024-06-29.docx,valid
DakotaLewis,GT,2024-06-26,DakotaLewis GT 2024-06-26.docx,valid
DakotaLewis,GT,2024-07-04,DakotaLewis GT 2024-07-04.docx,valid
DakotaLewis,GT,2024-07-05,DakotaLewis GT 2024-07-05.docx,valid
DakotaLewis,GT,2024-07-08,DakotaLewis GT 2024-07-08.docx,valid
DakotaLewis,GT,2024-07-09,DakotaLewis GT 2024-07-09.docx,valid
DakotaLewis,GT,2024-07-12,DakotaLewis GT 2024-07-12.docx,valid
DakotaLewis,GT,2024-07-14,DakotaLewis GT 2024-07-14.docx,valid
DakotaLewis,GT,2024-07-22,DakotaLewis GT 2024-07-22.docx,valid
DakotaLewis,GT,2024-07-21,DakotaLewis GT 2024-07-21.docx,valid
DakotaLewis,GT,2024-07-19,DakotaLewis GT 2024-07-19.docx,valid
DakotaLewis,GT,2024-07-29,DakotaLewis GT 2024-07-29.docx,valid
DakotaLewis,GT,2024-07-24,DakotaLewis GT 2024-07-24.docx,valid
DakotaLewis,GT,2024-07-25,DakotaLewis GT 2024-07-25.docx,valid
DakotaLewis,GT,2024-08-04,DakotaLewis GT 2024-08-04.docx,valid
DakotaLewis,GT,2024-08-02,DakotaLewis GT 2024-08-02.docx,valid
DakotaLewis,GT,2024-07-31,DakotaLewis GT 2024-07-31.docx,valid
DakotaLewis,GT,2024-08-06,DakotaLewis GT 2024-08-06.docx,valid
DakotaLewis,GT,2024-08-08,DakotaLewis GT 2024-08-08.docx,valid
DakotaLewis,GT,2024-08-11,DakotaLewis GT 2024-08-11.docx,valid
DakotaLewis,GT,2024-08-15,DakotaLewis GT 2024-08-15.docx,valid
DakotaLewis,GT,2024-08-14,DakotaLewis GT 2024-08-14.docx,valid
DakotaLewis,GT,2024-08-17,DakotaLewis GT 2024-08-17.docx,valid
DakotaLewis,GT,2024-08-25,DakotaLewis GT 2024-08-25.docx,valid
DakotaLewis,GT,2024-08-23,DakotaLewis GT 2024-08-23.docx,valid
DakotaLewis,GT,2024-08-22,DakotaLewis GT 2024-08-22.docx,valid
DakotaLewis,GT,2024-08-28,DakotaLewis GT 2024-08-28.docx,valid
DakotaLewis,GT,2024-08-31,DakotaLewis GT 2024-08-31.docx,valid
DakotaLewis,GT,2024-08-30,DakotaLewis GT 2024-08-30.docx,valid
DakotaLewis,GT,2024-09-06,DakotaLewis GT 2024-09-06.docx,valid
DakotaLewis,GT,2024-09-08,DakotaLewis GT 2024-09-08.docx,valid
DakotaLewis,GT,2024-09-09,DakotaLewis GT 2024-09-09.docx,valid
DakotaLewis,GT,2024-09-10,DakotaLewis GT 2024-09-10.docx,valid
DakotaLewis,GT,2024-09-13,DakotaLewis GT 2024-09-13.docx,valid
DakotaLewis,GT,2024-09-15,DakotaLewis GT 2024-09-15.docx,valid
DakotaLewis,GT,2024-09-18,DakotaLewis GT 2024-09-18.docx,valid
DakotaLewis,GT,2024-09-23,DakotaLewisGT2024-09-23.docx,misnamed
DakotaLewis,GT,2024-09-21,DakotaLewis GT 2024-09-21.docx,valid
DakotaLewis,GT,2024-09-26,DakotaLewis GT 2024-09-26.docx,valid
DakotaLewis,GT,2024-09-24,DakotaLewis GT 2024-09-24.docx,valid
DakotaLewis,GT,2024-09-27,DakotaLewis GT 2024-09-27.docx,valid
DakotaLewis,GT,2024-10-02,DakotaLewis GT 2024-10-02.docx,valid
DakotaLewis,GT,2024-10-05,DakotaLewis GT 2024-10-05.docx,valid
DakotaLewis,GT,2024-10-03,DakotaLewis GT 2024-10-03.docx,valid
DakotaLewis,GT,2024-10-13,DakotaLewis GT 2024-10-13.docx,valid
DakotaLewis,GT,2024-10-12,DakotaLewis GT 2024-10-12.docx,valid
DakotaLewis,GT,2024-10-11,GT DakotaLewis 2024-10-11.docx,misnamed
DakotaLewis,GT,2024-10-17,DakotaLewis GT 2024-10-17.docx,valid
DakotaLewis,GT,2024-10-16,DakotaLewis GT 2024-10-16.docx,valid
DakotaLewis,GT,2024-10-18,DakotaLewis GT 2024-10-18.docx,valid
DakotaLewis,GT,2024-10-24,DakotaLewis GT 2024-10-24.docx,valid
DakotaLewis,GT,2024-10-27,DakotaLewis GT 2024-10-27.docx,valid
DakotaLewis,GT,2024-10-28,DakotaLewis GT 2024-10-28.docx,valid
DakotaLewis,GT,2024-11-04,DakotaLewis GT 2024-11-04.docx,valid
DakotaLewis,GT,2024-10-31,DakotaLewis GT 2024-10-31.docx,valid
DakotaLewis,GT,2024-10-29,DakotaLewis GT 2024-10-29.docx,valid
DakotaLewis,GT,2024-11-11,DakotaLewis GT 2024-11-11.docx,valid
DakotaLewis,GT,2024-11-09,DakotaLewis GT 2024-11-09.docx,valid
DakotaLewis,GT,2024-11-07,DakotaLewis GT 2024-11-07.docx,valid
DakotaLewis,GT,2024-11-16,DakotaLewis GT 2024-11-16.docx,valid
DakotaLewis,GT,2024-11-12,DakotaLewis GT 2024-11-12.docx,valid
DakotaLewis,GT,2024-11-15,DakotaLewis GT 2024-11-15.docx,valid
DakotaLewis,GT,2024-11-25,DakotaLewis GT 2024-11-25.docx,valid
DakotaLewis,GT,2024-11-22,DakotaLewis GT 2024-11-22.docx,valid
DakotaLewis,GT,2024-11-20,DakotaLewis GT 2024-11-20.docx,valid
DakotaLewis,GT,2024-12-02,DakotaLewis GT 2024-12-02.docx,valid
DakotaLewis,GT,2024-12-01,DakotaLewis GT 2024-12-01.docx,valid
DakotaLewis,GT,2024-11-29,DakotaLewis GT 2024-11-29.docx,valid
DakotaLewis,GT,2024-12-05,DakotaLewis GT 2024-12-05.docx,valid
DakotaLewis,GT,2024-12-03,DakotaLewis GT 2024-12-03.docx,valid
DakotaLewis,GT,2024-12-07,DakotaLewis GT 2024-12-07.docx,valid
DakotaLewis,GT,2024-12-15,DakotaLewis GT 2024-12-15.docx,valid
DakotaLewis,GT,2024-12-11,DakotaLewis GT 2024-12-11.docx,valid
DakotaLewis,GT,2024-12-14,DakotaLewis GT 2024-12-14.docx,valid
DakotaLewis,GT,2024-12-20,DakotaLewis GT 2024-12-20.docx,valid
DakotaLewis,GT,2024-12-19,DakotaLewis GT 2024-12-19.docx,valid
DakotaLewis,GT,2024-12-18,DakotaLewis GT 2024-12-18.docx,valid
DakotaLewis,GT,2024-12-28,DakotaLewis GT 2024-12-28.docx,valid
DakotaLewis,GT,2024-12-25,DakotaLewis GT 2024-12-25.docx,valid
DakotaLewis,GT,2024-12-29,DakotaLewis GT 2024-12-29.docx,valid
DakotaLewis,GT,2025-01-05,DakotaLewis GT 2025-01-05.docx,valid
DakotaLewis,GT,2024-12-31,DakotaLewis GT 2024-12-31.docx,valid
DakotaLewis,GT,2025-01-02,DakotaLewis GT 2025-01-02.docx,valid
DakotaAnderson,GT,2024-01-08,DakotaAnderson GT 2024-01-08.docx,valid
DakotaAnderson,GT,2024-01-07,DakotaAnderson GT 2024-01-07.docx,valid
DakotaAnderson,GT,2024-01-10,DakotaAnderson GT 2024-01-10.docx,valid
DakotaAnderson,GT,2024-01-15,DakotaAnderson GT 2024-01-15.docx,valid
DakotaAnderson,GT,2024-01-22,DakotaAnderson GT 2024-01-22.docx,valid
DakotaAnderson,GT,2024-01-21,DakotaAnderson GT 2024-01-21.docx,valid
DakotaAnderson,GT,2024-01-26,DakotaAnderson GT 2024-01-26.docx,valid
DakotaAnderson,GT,2024-01-24,DakotaAnderson GT 2024-01-24.docx,valid
DakotaAnderson,GT,2024-02-03,,skipped
DakotaAnderson,GT,2024-02-02,DakotaAnderson GT 2024-02-02.docx,valid
DakotaAnderson,GT,2024-02-07,DakotaAnderson GT 2024-02-07.docx,valid
DakotaAnderson,GT,2024-02-12,DakotaAnderson GT 2024-02-12.docx,valid
DakotaAnderson,GT,2024-02-15,DakotaAnderson GT 2024-02-15.docx,valid
DakotaAnderson,GT,2024-02-18,DakotaAnderson GT 2024-02-18.docx,valid
DakotaAnderson,GT,2024-02-21,DakotaAnderson GT 2024-02-21.docx,valid
DakotaAnderson,GT,2024-02-24,DakotaAnderson GT 2024-02-24.docx,valid
DakotaAnderson,GT,2024-03-02,DakotaAnderson GT 2024-03-02.docx,valid
DakotaAnderson,GT,2024-03-04,DakotaAnderson GT 2024-03-04.docx,valid
DakotaAnderson,GT,2024-03-08,DakotaAnderson GT 2024-03-08.docx,valid
DakotaAnderson,GT,2024-03-06,DakotaAnderson GT 2024-03-06.docx,valid
DakotaAnderson,GT,2024-03-14,DakotaAnderson GT 2024-03-14.docx,valid
DakotaAnderson,GT,2024-03-15,DakotaAnderson GT 2024-03-15.docx,valid
